zip_code,cbsa_sub,area_name,sdda_2023
32403,METRO37460M37460,"Panama City, FL MSA",1
92010,METRO41740M41740,"San Diego-Carlsbad, CA MSA",1
7068,METRO35620MM5640,"Newark, NJ HUD Metro FMR Area",1
2457,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1
85383,METRO38060M38060,"Phoenix-Mesa-Scottsdale, AZ MSA",1
92660,METRO31080MM5945,"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",1
91377,METRO37100M37100,"Oxnard-Thousand Oaks-Ventura, CA MSA",1
78108,METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",1
11105,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
11104,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
34119,METRO15980M15980,"Cape Coral-Fort Myers, FL MSA",1
92563,METRO40140M40140,"Riverside-San Bernardino-Ontario, CA MSA",1
34987,METRO38940M38940,"Port St. Lucie, FL MSA",1
11530,METRO35620MM5380,"Nassau-Suffolk, NY HUD Metro FMR Area",1
7078,METRO35620MM5640,"Newark, NJ HUD Metro FMR Area",1
13682,METRO48060M48060,"Watertown-Fort Drum, NY MSA",1
95762,METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",1
11209,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
32259,METRO27260M27260,"Jacksonville, FL HUD Metro FMR Area",1
2116,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1
91604,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
95003,METRO42100M42100,"Santa Cruz-Watsonville, CA MSA",1
94304,METRO41940M41940,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",1
32081,METRO27260M27260,"Jacksonville, FL HUD Metro FMR Area",1
7931,METRO35620MM5640,"Newark, NJ HUD Metro FMR Area",1
33896,METRO29460M29460,"Lakeland-Winter Haven, FL MSA",1
60614,METRO16980M16980,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",1
90068,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
34110,METRO15980M15980,"Cape Coral-Fort Myers, FL MSA",1
93626,METRO23420M23420,"Fresno, CA MSA",1
93626,METRO31460M31460,"Madera, CA MSA",1
33326,METRO33100MM2680,"Fort Lauderdale, FL HUD Metro FMR Area",1
93109,METRO42200M42200,"Santa Maria-Santa Barbara, CA MSA",1
89135,METRO29820M29820,"Las Vegas-Henderson-Paradise, NV MSA",1
85284,METRO38060M38060,"Phoenix-Mesa-Scottsdale, AZ MSA",1
95014,METRO41940M41940,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",1
90713,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
60422,METRO16980M16980,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",1
33897,METRO29460M29460,"Lakeland-Winter Haven, FL MSA",1
92673,METRO31080MM5945,"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",1
2467,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1
780,METRO38660M38660,"Ponce, PR MSA",1
92011,METRO41740M41740,"San Diego-Carlsbad, CA MSA",1
7652,METRO35620MM0875,"Bergen-Passaic, NJ HUD Metro FMR Area",1
95626,METRO49700M49700,"Yuba City, CA MSA",1
6903,METRO14860MM8040,"Stamford-Norwalk, CT HUD Metro FMR Area",1
18602,METRO42540M42540,"Scranton--Wilkes-Barre, PA MSA",1
95060,METRO42100M42100,"Santa Cruz-Watsonville, CA MSA",1
91381,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
90402,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
60605,METRO16980M16980,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",1
92612,METRO31080MM5945,"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",1
60175,METRO16980M16980,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",1
7746,METRO35620MM5190,"Monmouth-Ocean, NJ HUD Metro FMR Area",1
93940,METRO41500M41500,"Salinas, CA MSA",1
7927,METRO35620MM5640,"Newark, NJ HUD Metro FMR Area",1
34211,METRO35840M35840,"North Port-Sarasota-Bradenton, FL MSA",1
93441,METRO42200M42200,"Santa Maria-Santa Barbara, CA MSA",1
11023,METRO35620MM5380,"Nassau-Suffolk, NY HUD Metro FMR Area",1
77382,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",1
48070,METRO19820M19820,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",1
11375,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
11106,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
89521,METRO39900M39900,"Reno, NV MSA",1
80516,METRO24540M24540,"Greeley, CO MSA",1
79911,METRO21340M21340,"El Paso, TX HUD Metro FMR Area",1
22066,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",1
11103,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
10506,METRO48325M48325,"Westchester County, NY Statutory Exception Area",1
33470,METRO33100MM8960,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",1
19103,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1
92122,METRO41740M41740,"San Diego-Carlsbad, CA MSA",1
2111,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1
15222,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",1
91326,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
91505,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
91403,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
8550,METRO45940M45940,"Trenton, NJ MSA",1
92591,METRO40140M40140,"Riverside-San Bernardino-Ontario, CA MSA",1
91913,METRO41740M41740,"San Diego-Carlsbad, CA MSA",1
22211,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",1
7922,METRO35620MM5640,"Newark, NJ HUD Metro FMR Area",1
94526,METRO41860MM5775,"Oakland-Fremont, CA HUD Metro FMR Area",1
98074,METRO42660MM7600,"Seattle-Bellevue, WA HUD Metro FMR Area",1
92614,METRO31080MM5945,"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",1
33776,METRO45300M45300,"Tampa-St. Petersburg-Clearwater, FL MSA",1
80924,METRO17820M17820,"Colorado Springs, CO HUD Metro FMR Area",1
10032,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
95614,METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",1
98232,METRO34580M34580,"Mount Vernon-Anacortes, WA MSA",1
96818,METRO46520M46520,"Urban Honolulu, HI MSA",1
96860,METRO46520M46520,"Urban Honolulu, HI MSA",1
7004,METRO35620MM5640,"Newark, NJ HUD Metro FMR Area",1
92592,METRO40140M40140,"Riverside-San Bernardino-Ontario, CA MSA",1
92555,METRO40140M40140,"Riverside-San Bernardino-Ontario, CA MSA",1
92587,METRO40140M40140,"Riverside-San Bernardino-Ontario, CA MSA",1
90035,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
91101,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
32832,METRO36740M36740,"Orlando-Kissimmee-Sanford, FL MSA",1
92067,METRO41740M41740,"San Diego-Carlsbad, CA MSA",1
2459,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1
92603,METRO31080MM5945,"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",1
98101,METRO42660MM7600,"Seattle-Bellevue, WA HUD Metro FMR Area",1
93950,METRO41500M41500,"Salinas, CA MSA",1
10537,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
89044,METRO29820M29820,"Las Vegas-Henderson-Paradise, NV MSA",1
60604,METRO16980M16980,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",1
90045,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
90803,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
90211,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
92140,METRO41740M41740,"San Diego-Carlsbad, CA MSA",1
33496,METRO33100MM8960,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",1
33487,METRO33100MM8960,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",1
2461,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1
98029,METRO42660MM7600,"Seattle-Bellevue, WA HUD Metro FMR Area",1
7676,METRO35620MM0875,"Bergen-Passaic, NJ HUD Metro FMR Area",1
62535,METRO19500M19500,"Decatur, IL MSA",1
33545,METRO45300M45300,"Tampa-St. Petersburg-Clearwater, FL MSA",1
22308,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",1
33921,METRO15980M15980,"Cape Coral-Fort Myers, FL MSA",1
91350,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
90232,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
98601,METRO31020M31020,"Longview, WA MSA",1
91320,METRO37100M37100,"Oxnard-Thousand Oaks-Ventura, CA MSA",1
32092,METRO27260M27260,"Jacksonville, FL HUD Metro FMR Area",1
80542,METRO24540M24540,"Greeley, CO MSA",1
95683,METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",1
94539,METRO41860MM5775,"Oakland-Fremont, CA HUD Metro FMR Area",1
77479,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",1
77019,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",1
2140,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1
48323,METRO19820M19820,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",1
690,METRO10380M10380,"Aguadilla-Isabela, PR MSA",1
28803,METRO11700M11700,"Asheville, NC HUD Metro FMR Area",1
92694,METRO31080MM5945,"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",1
33544,METRO45300M45300,"Tampa-St. Petersburg-Clearwater, FL MSA",1
85331,METRO38060M38060,"Phoenix-Mesa-Scottsdale, AZ MSA",1
60124,METRO16980M16980,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",1
907,METRO41980MM7440,"San Juan-Guaynabo, PR HUD Metro FMR Area",1
79908,METRO21340M21340,"El Paso, TX HUD Metro FMR Area",1
95757,METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",1
90712,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
90010,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
77459,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",1
11765,METRO35620MM5380,"Nassau-Suffolk, NY HUD Metro FMR Area",1
21029,METRO12580M12580,"Baltimore-Columbia-Towson, MD MSA",1
76127,METRO19100MM2800,"Fort Worth-Arlington, TX HUD Metro FMR Area",1
33140,METRO33100MM5000,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",1
10039,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
10471,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
92075,METRO41740M41740,"San Diego-Carlsbad, CA MSA",1
92879,METRO40140M40140,"Riverside-San Bernardino-Ontario, CA MSA",1
75035,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",1
30248,METRO12060N13035,"Butts County, GA HUD Metro FMR Area",1
95330,METRO44700M44700,"Stockton-Lodi, CA MSA",1
71110,METRO43340M43340,"Shreveport-Bossier City, LA MSA",1
97089,METRO38900M38900,"Portland-Vancouver-Hillsboro, OR-WA MSA",1
32128,METRO19660M19660,"Deltona-Daytona Beach-Ormond Beach, FL HUD Metro FMR Area",1
7920,METRO35620MM5640,"Newark, NJ HUD Metro FMR Area",1
95076,METRO41500M41500,"Salinas, CA MSA",1
85086,METRO38060M38060,"Phoenix-Mesa-Scottsdale, AZ MSA",1
91208,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
11205,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
33626,METRO45300M45300,"Tampa-St. Petersburg-Clearwater, FL MSA",1
94505,METRO41860MM5775,"Oakland-Fremont, CA HUD Metro FMR Area",1
91701,METRO40140M40140,"Riverside-San Bernardino-Ontario, CA MSA",1
7640,METRO35620MM0875,"Bergen-Passaic, NJ HUD Metro FMR Area",1
10589,METRO48325M48325,"Westchester County, NY Statutory Exception Area",1
29466,METRO16700M16700,"Charleston-North Charleston, SC MSA",1
918,METRO41980MM7440,"San Juan-Guaynabo, PR HUD Metro FMR Area",1
2332,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1
78015,METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",1
85050,METRO38060M38060,"Phoenix-Mesa-Scottsdale, AZ MSA",1
8640,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1
34638,METRO45300M45300,"Tampa-St. Petersburg-Clearwater, FL MSA",1
92679,METRO31080MM5945,"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",1
7094,METRO35620MM3640,"Jersey City, NJ HUD Metro FMR Area",1
10968,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
91214,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
90021,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
7702,METRO35620MM5190,"Monmouth-Ocean, NJ HUD Metro FMR Area",1
91362,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
99005,METRO44060M44060,"Spokane, WA HUD Metro FMR Area",1
77027,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",1
77362,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",1
92009,METRO41740M41740,"San Diego-Carlsbad, CA MSA",1
92134,METRO41740M41740,"San Diego-Carlsbad, CA MSA",1
93636,METRO31460M31460,"Madera, CA MSA",1
93101,METRO42200M42200,"Santa Maria-Santa Barbara, CA MSA",1
11213,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
7082,METRO35620MM5640,"Newark, NJ HUD Metro FMR Area",1
2630,METRO12700M12700,"Barnstable Town, MA MSA",1
91423,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
90245,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
85755,METRO46060M46060,"Tucson, AZ MSA",1
11790,METRO35620MM5380,"Nassau-Suffolk, NY HUD Metro FMR Area",1
11794,METRO35620MM5380,"Nassau-Suffolk, NY HUD Metro FMR Area",1
86021,METRO29420M29420,"Lake Havasu City-Kingman, AZ MSA",1
92128,METRO41740M41740,"San Diego-Carlsbad, CA MSA",1
76244,METRO19100MM2800,"Fort Worth-Arlington, TX HUD Metro FMR Area",1
77056,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",1
11362,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
4105,METRO38860MM6400,"Portland, ME HUD Metro FMR Area",1
85087,METRO38060M38060,"Phoenix-Mesa-Scottsdale, AZ MSA",1
90046,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
60190,METRO16980M16980,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",1
92651,METRO31080MM5945,"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",1
33433,METRO33100MM8960,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",1
33160,METRO33100MM5000,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",1
20777,METRO12580M12580,"Baltimore-Columbia-Towson, MD MSA",1
32162,METRO45540M45540,"The Villages, FL MSA",1
11377,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
27540,METRO22180M37085,"Harnett County, NC HUD Metro FMR Area",1
33928,METRO15980M15980,"Cape Coral-Fort Myers, FL MSA",1
10537,METRO48325M48325,"Westchester County, NY Statutory Exception Area",1
90603,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
94929,METRO41860MM7360,"San Francisco, CA HUD Metro FMR Area",1
3827,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",1
94588,METRO41860MM5775,"Oakland-Fremont, CA HUD Metro FMR Area",1
92127,METRO41740M41740,"San Diego-Carlsbad, CA MSA",1
95212,METRO44700M44700,"Stockton-Lodi, CA MSA",1
60607,METRO16980M16980,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",1
93103,METRO42200M42200,"Santa Maria-Santa Barbara, CA MSA",1
2129,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1
94599,METRO34900M34900,"Napa, CA MSA",1
11976,METRO35620MM5380,"Nassau-Suffolk, NY HUD Metro FMR Area",1
98006,METRO42660MM7600,"Seattle-Bellevue, WA HUD Metro FMR Area",1
94598,METRO41860MM5775,"Oakland-Fremont, CA HUD Metro FMR Area",1
92782,METRO31080MM5945,"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",1
92606,METRO31080MM5945,"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",1
90278,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
90230,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
91602,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
94028,METRO41940M41940,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",1
2118,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1
11216,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
33458,METRO38940M38940,"Port St. Lucie, FL MSA",1
85297,METRO38060M38060,"Phoenix-Mesa-Scottsdale, AZ MSA",1
78701,METRO12420M12420,"Austin-Round Rock, TX MSA",1
33418,METRO33100MM8960,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",1
33156,METRO33100MM5000,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",1
92656,METRO31080MM5945,"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",1
37179,METRO34980M34980,"Nashville-Davidson--Murfreesboro--Franklin, TN HUD Metro FMR Area",1
34145,METRO34940M34940,"Naples-Immokalee-Marco Island, FL MSA",1
7750,METRO35620MM5190,"Monmouth-Ocean, NJ HUD Metro FMR Area",1
90066,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
92007,METRO41740M41740,"San Diego-Carlsbad, CA MSA",1
7936,METRO35620MM5640,"Newark, NJ HUD Metro FMR Area",1
8026,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1
95655,METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",1
11361,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
7620,METRO35620MM0875,"Bergen-Passaic, NJ HUD Metro FMR Area",1
97034,METRO38900M38900,"Portland-Vancouver-Hillsboro, OR-WA MSA",1
97201,METRO38900M38900,"Portland-Vancouver-Hillsboro, OR-WA MSA",1
98327,METRO42660MM8200,"Tacoma, WA HUD Metro FMR Area",1
80202,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",1
97375,METRO41420M41420,"Salem, OR MSA",1
33480,METRO33100MM8960,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",1
16059,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",1
19106,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1
93924,METRO41500M41500,"Salinas, CA MSA",1
33073,METRO33100MM2680,"Fort Lauderdale, FL HUD Metro FMR Area",1
94954,METRO42220M42220,"Santa Rosa, CA MSA",1
2835,METRO39300M39300,"Providence-Fall River, RI-MA HUD Metro FMR Area",1
32828,METRO36740M36740,"Orlando-Kissimmee-Sanford, FL MSA",1
92562,METRO40140M40140,"Riverside-San Bernardino-Ontario, CA MSA",1
987,METRO41980MM7440,"San Juan-Guaynabo, PR HUD Metro FMR Area",1
95668,METRO49700M49700,"Yuba City, CA MSA",1
60585,METRO16980M16980,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",1
60521,METRO16980M16980,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",1
60180,METRO16980M16980,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",1
32951,METRO37340M37340,"Palm Bay-Melbourne-Titusville, FL MSA",1
7739,METRO35620MM5190,"Monmouth-Ocean, NJ HUD Metro FMR Area",1
80130,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",1
98315,METRO14740M14740,"Bremerton-Silverdale, WA MSA",1
77098,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",1
11426,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
91311,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",1
76052,METRO19100N48497,"Wise County, TX HUD Metro FMR Area",1
32226,METRO27260M27260,"Jacksonville, FL HUD Metro FMR Area",1
19102,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1
89451,METRO39900M39900,"Reno, NV MSA",1
2113,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1
86325,METRO39140M39140,"Prescott, AZ MSA",1
60558,METRO16980M16980,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",1
91710,METRO40140M40140,"Riverside-San Bernardino-Ontario, CA MSA",1
92337,METRO40140M40140,"Riverside-San Bernardino-Ontario, CA MSA",1
94925,METRO41860MM7360,"San Francisco, CA HUD Metro FMR Area",1
98109,METRO42660MM7600,"Seattle-Bellevue, WA HUD Metro FMR Area",1
33606,METRO45300M45300,"Tampa-St. Petersburg-Clearwater, FL MSA",1
92604,METRO31080MM5945,"Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",1
33186,METRO33100MM5000,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",1
33137,METRO33100MM5000,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",1
21036,METRO12580M12580,"Baltimore-Columbia-Towson, MD MSA",1
93065,METRO37100M37100,"Oxnard-Thousand Oaks-Ventura, CA MSA",1
2874,METRO39300M39300,"Providence-Fall River, RI-MA HUD Metro FMR Area",1
80118,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",1
33026,METRO33100MM2680,"Fort Lauderdale, FL HUD Metro FMR Area",1
60657,METRO16980M16980,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",1
38672,METRO32820M32820,"Memphis, TN-MS-AR HUD Metro FMR Area",1
95113,METRO41940M41940,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",1
92505,METRO40140M40140,"Riverside-San Bernardino-Ontario, CA MSA",1
78023,METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",1
1742,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",1
75028,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",1
48301,METRO19820M19820,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",1
93012,METRO37100M37100,"Oxnard-Thousand Oaks-Ventura, CA MSA",1
11218,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
11357,METRO35620MM5600,"New York, NY HUD Metro FMR Area",1
33543,METRO45300M45300,"Tampa-St. Petersburg-Clearwater, FL MSA",1
34212,METRO35840M35840,"North Port-Sarasota-Bradenton, FL MSA",1
34241,METRO35840M35840,"North Port-Sarasota-Bradenton, FL MSA",1
